,score,content,clean_teks
550,1,"sebenernya itu suka bgt sama apk ini cuma ngk tau kenapa kalo aku mau bikin story/ post fotp yg udah lama itu susah soalnya yg keluar itu foto yg baru aja foto yg lama itu tampilannya berubah jdi foto baru, jdi gini foto sebelum dan sesudah di pilih itu beda yg awal gambarnya apa setelah di pilih gambarnya berubah , aku ngk tau itu emang karna hp ku aja atau gimana , tp karena ini jadi nya kurang nyaman kalo mau post foto atau bikin story.",sebenernya suka banget apk tau bikin story post fotp susah foto foto tampil ubah foto foto pilih beda gambar pilih gambar ubah tau emang hp ku nya nyaman post foto bikin story
551,1,"Semuanya berubah, hal yang paling dirasakan adalah tampilan utama pada aplikasi. Banyak foto foto orang lain yang tidak saya follow, tetapi malah muncul di beranda saya. Dan yang kedua, di tampilan pencarian, banyak sekali foto foto orang yang tidak saya kenal juga. Saya lebih suka konten 'Meme' yang menghibur, daripada foto foto selebgram yang banyak itu. Terakhir, banyak sekali postingan di Reels yang mengandung konten yang jelek, dan bahkan tidak senonoh. Mohon diperbaiki lagi, Thank you.",ubah rasa tampil utama aplikasi foto foto orang follow muncul beranda tampil cari foto foto orang kenal suka konten meme hibur foto foto selebgram postingan reels kandung konten jelek senonoh mohon baik thank
552,1,"Saya suka platform yang satu ini,kalok kita lupa memasang lagu yg sesuai editan kita reels Instagram secara otomatis memasuk kan lagu yg sudah di list daftar lagu oleh reels Instagram 👍👍❤️",suka platform inikalok lupa pasang lagu sesuai edit reels instagram otomatis masuk lagu daftar daftar lagu reels instagram
553,1,"Setelah update kenapa koq tidak bisa bikin reels, pada waktu mau menambahkan musik nya search lagu yg akan ditambahkan tiba-tiba close sendiri.",update koq bikin reels musik nya search lagu tibatiba close
554,1,"Bagus. Tolong tambahkan fitur selfie timer. Tambahan, kenapa ya sekarang gaada fitur yang akun lain dari mereka? terus gaada fitur yg bisa kasih musik di ig story nya, padahal itu lucu banget. kalau masih ga dibalikin fitur nya, ntar dapet bintang cuma 2 hayolo",bagus tolong tambah fitur selfie timer tambah ya fitur akun fitur kasih musik ig story nya lucu banget dibalikin fitur nya dapet bintang hayolo
555,1,"Instagram Operasionalnya sangat mudah dan konten2 yang di sajikan juga sangat menarik, pitur-pitur yang ada didalamnya juga sangat mudah dipahami. Sperti penggunakan Instagram live dan fitur video. Terimakasih Instagram",instagram operasional mudah konten saji tarik piturpitur dalam mudah paham sperti guna instagram live fitur video terimakasih instagram
556,1,"Kenapa tiba tiba musik ga muncul????? Udah log out, bahkan udah uninstal aplikasi, instal, log in lagi, ttp ga muncul. Udah hapus cache jg. Gimana sih.",musik muncul log out uninstal aplikasi instal log in ttp muncul hapus cache sih
557,1,"Dikira hp nya yang error ternyata apk nya kurang memadai, berarti bukan saya doang bnr kata orang² knp diupdate malah jadi kurang baik. Tolong perbaiki ya karna saya suka main instagram",hp nya error apk nya pada orang diupdate tolong baik ya suka main instagram
558,1,Terlalu mengikuti keinginan market dan jaman (bisnis). Yang pada akhirnya menghilangkan karakter instagram yang sebenarnya. Makin kesini fiturnya terlalu banyak ribet. Isi konten nya juga mayoritas di repost dari aplikasi hitam sebelah Sehingga kenyamanan pengguna instagram di abaikan.,ikut market jaman bisnis hilang karakter instagram kesini fiturnya ribet isi konten nya mayoritas repost aplikasi hitam belah nyaman guna instagram abai
559,1,Tolong untuk musik durasinya jangan sampai 15 detik saja. saya pengennya tuh durasi musiknya bisa di custom 20 sampai 30 detik,tolong musik durasi detik ken tuh durasi musik custom detik
560,1,"ada beberapa kesalahan yang terjadi di upadte Instagram kali ini, ketika ingin membuat vidio sering kali ketika memilih lagu hanya gambar yang teretera tapi tidak dengan liriknya saya berharap agar masalah ini segera terselesai kan demi kemajuan aplikasi ini",salah upadte instagram kali video kali pilih lagu gambar teretera lirik harap selesai maju aplikasi
561,1,"Sudah bagus fitur²nya, tapi sayangnya ada 1 yang kurang..kalo bisa tambahin dong edit foto yang di upload di feed Instagram, biar kalo kelupaan upload 1 foto bisa tinggal di edit tambahkan gambar aja gak perlu reupload lagi kan sayang banget, biar kayak di facebook 😩🙏🏻",bagus fitur nya sayang kurangkalo tambahin edit foto upload feed instagram biar lupa upload foto tinggal edit tambah gambar reupload sayang banget biar facebook
562,1,"Baru di-upgrade bukannya tambah bagus malah semakin jelek. Tiap upload/post foto, aplikasi tiba-tiba berhenti terus-menerus. Padahal sinyal bagus. Sejak diakuisisi facebook (alias meta), kurang rekomendasi.",diupgrade bagus jelek uploadpost foto aplikasi tibatiba henti terusmenerus sinyal bagus akuisisi facebook alias meta rekomendasi
563,1,"setelah di update denga berbagai fitur yang menarik instagram memiliki satu masalah yang sangat meresahkan saya yaitu saat mengupload video berubah menjadi reels. Seharusnya dari pihak instagram memberi pilihan untuk fitur ini apakah ingin upload di reels atau di postingan biasa sebab saat mau mengupload video di feed video tersebut malah di upload ke reels dan itu sangat menjengkelkan. Untuk pihak instagram mohon di perbaiki fitur ini, terimakasih.",update denga fitur tarik instagram milik resah mengupload video ubah reels instagram pilih fitur upload reels postingan mengupload video feed video upload reels jengkel instagram mohon baik fitur terimakasih
564,1,"Bagus.. Seneng banget pakainya. Semoga errornya diperbaiki ,🙏🏻☺️ semoga koleksi lagunya tambah, semoga makin tambah mudah edit video reels, semoga makin tambah fiturnya edit foto",bagus senang banget pakai moga errornya baik moga koleksi lagu moga mudah edit video reels moga fiturnya edit foto
565,1,"Instagram, ada yg harus diperbaiki. Ketika saya nonton short video dan video instastory, videonya tiba2 selalu stuck tapi soundnya masih tetap menyala. Sangat menggangu sekali.",instagram baik nonton short video video instastory video stuck soundnya nyala menggangu
566,1,"Bagus, tapi boleh kasih saran nggak? Untuk feed reels kalau bisa dipisah kolomnya, jadi paling kiri untuk foto aja, tengah khusus buat reels, terus kalau ada igtv ya sendiri, kayanya lebih enak gitu daripada reels udah ada sendiri tapi masih muncul juga di feeds, ini saran aja si",bagus kasih saran feed reels pisah kolom kiri foto khusus reels igtv ya kaya enak reels muncul feeds saran si
567,1,"Setiap menyimpan reels atau apalah yg berhubungan sama musik, musiknya ga pernah ada. Cuma vidio aja. Gimana ni? Padahal selalu di update. Mengecewakan",simpan reels apa hubung musik musik video ni update kecewa
568,1,"Tolong Refresh Halaman nya jgn otomatis, saya sering dpt postingan menarik dan saat saya klik komentar dimana hanya ingin melihat isi komentar nya dan keluar, tiba-tiba halaman nya ke refresh, jadinya postingan tersebut hilang dan tidak sempat di simpan, kadang juga dapat iklan menarik dan belum di simpan udah ke refresh duluan",tolong refresh halaman nya otomatis postingan tarik klik komentar mana isi komentar nya tibatiba halaman nya refresh postingan hilang simpan kadang iklan tarik simpan refresh duluan
569,1,Akhirnya aku bisa lihat beranda orang yang aku follow secara normal!!! Harusnya gitu donk dari dulu. 🤭 tapi ga aku kasih 5 bintang karena masih banyak iklan yg ga bisa di skip atau aku singkirin. Bukanya aku anti iklan. Tapi lihat deh youtube. Ga sekebangetan itu aku lihat iklannya sampai ga bisa aku skip.,lihat beranda orang follow normal donk kasih bintang iklan skip singkirin buka anti iklan lihat deh youtube banget lihat iklan skip
570,1,"Aplikasi nya bagus kalii kita bisa poto dengan sebanyak mungkin dan kita juga bisa pakai filter yg cantik ituuu . Saya kasi bintang 5 karna apk nya baguss bangueeettttt saya suka , saya makasih kali sma yg buat aplikasi Instagram ini.",aplikasi nya bagus kali foto pakai filter cantik ituuu kasih bintang apk nya baguss bangueeettttt suka terimakasih kali sma aplikasi instagram
571,1,"ig sekarang suka eror,filter2 banyak ilang,udah direfresh berkali kali ga muncul,gatau dahh,kadang muncul sendiri ntu filter,kesel njir,fitur bbrp tangkapan juga ga adaa lagii,padahal baguss ih:((,seenggak nya adain fitur timer lah buat foto..,trs buat musik kenapa ga 30 detik aja:((",ig suka erorfilter ilangudah direfresh kali kali munculgatau dahhkadang muncul ntu filterkesel njirfitur tangkap adaa lagiipadahal baguss ihseenggak nya adain fitur timer fototrs musik detik
572,1,"Ig yang asli jujur lebih bagus dari pada ig lite,karena di ig lite itu gak ada pilihan efeknya,jdinya jelek banget klo mau foto tpi gak pake efek,jujur banget sih yah apk yang ini bagus banget dan berguna banget klo mau foto pap🙃jadi..kyknya aku gak bakalan hapus deh apk yang satu ini😆💗",ig asli jujur bagus ig litekarena ig lite pilih efeknyajdinya jelek banget foto pakai efekjujur banget sih yah apk bagus banget guna banget foto papjadikyknya hapus deh apk
573,1,"Sekarang udah mulai bagus aplikasi nya, cuma agak ada bug pas bagian saya mau lihat siapa yang liat story saya tapi kok gak bisa udah di ulang kali coba lihat lagi juga gak bisa tolong diperbaiki lagi ini udah dari kemaren bug nya",bagus aplikasi nya bug pas lihat lihat story ulang kali coba lihat tolong baik kemaren bug nya
574,1,"Kenapa story saya tidak bisa terkirim semua ya, misalkan story saya panjang 2-3 video yg terkirim hanya satu, dan itupun kalo di download juga gak bisa, muncul kata ""kesalahan"",, padahal sudah di update ke versi terbaru. Mohon bantuannya, terimakasih.",story kirim ya story video kirim itu download muncul salah update versi baru mohon bantu terimakasih
575,1,"Instagram makin kesini makin kesana, awalnya ok ok aja, waktu saya mau nge refresh beranda, tiba tiba muncul postingan pemandangan, pas saya refresh balik juga tetep gak ilang, kejadian ini sudah berkali kali muncul, Lalu tiap saya mau nge like postingan, tiba tiba like nya ilang sendiri, jadi gak ke-like gitu, saya udah coba berkali kali masih tetap begitu, lama lama saya kesel sendiri.",instagram kesini kesana ok ok nge refresh beranda muncul postingan pandang pas refresh hilang jadi kali kali muncul nge like postingan like nya hilang kelike coba kali kali kesel
576,1,"Sudah fix, terima kasih 👍sebelumnya: Error, aplikasinya pas dibuka hanya blank. Tidak muncul apa pun selain warna putih / hitam pakai mode malam. Perangkat: Samsung A9 2018 6/128 Arsitektur: aarch64 Prosesor: Snapdragon 660 Versi Android: 10",fix terima kasih error aplikasi pas buka blank muncul warna putih hitam pakai mode malam perangkat samsung a arsitektur aarch prosesor snapdragon versi android
577,1,"Sejauh ini aku pikir ngga ada kekurangan ya buat fitur² nya, tapi agak disayang kan karena beberapa efek di IG saya ngga bisa dipakai. Ngga tau kenapa katanya ""Tidak didukung di perangkat anda"". Agak ngeselin memang soalnya ada efek yang bagus banget tapi di HP ku ngga bisa dipakai, so.. Kira² ada caranya ngga supaya bisa dipakai? Nyari tutor dimana² ngga ada yang work. But tetep aku kasi bintang 5, buat IG tolong dioptimalkan lagi ya, APK nya udah bagus sejauh ini, Like It!",pikir kurang ya fitur nya sayang efek ig pakai tau dukung perangkat ngeselin efek bagus banget hp ku pakai kira pakai nyari tutor mana but kasih bintang ig tolong optimal ya apk nya bagus like it
578,1,"Tolong perbaikan nya kepada pihak Instagram, akun saya tiba-tiba terkunci, dan masalah kedua saat saya mau upload postingan, tidak bisa membuat hastag, padahal pelanggaran saya tidak ada, mohon perbaikan dan bantuan nya demi kenyamanan saya sebagai konsumen aplikasi Instagram ini. Terimakasih",tolong baik nya instagram akun tibatiba kunci upload postingan hastag langgar mohon baik bantu nya nyaman konsumen aplikasi instagram terimakasih
579,1,"Makin suka setelah update, cuman kalo bisa tolong dong untuk pengaturan reel nya bisa lah ada opsi untuk dilihat sendiri/arsipkan reel. Selebihnya untuk fitur² terbarunya tetep suka ❣",suka update tolong atur reel nya opsi sendiriarsipkan reel lebih fitur baru suka
580,1,"jujur aku sukaa banget sama instragam ini,bisa mosting mosting video,foto,juga bisa live juga,dan juga ada efek efeknya,tapi yang gak aku suka adalah,terjadinya bug tiba tiba dan iklan tiba tiba,itu bikin kesellll banget,apalagi saat login Ig nya itu kadang gak bisa,harus tunggu beberapa jam,itu lama banget,padahl akunya juga aku butuhin banget buat ngebisnis, itu saran dari aku,semoga bisa diperbaiki,makasih!",jujur sukaa banget instragam inibisa mosting mosting videofotojuga live jugadan efek efeknyatapi suka adalahterjadinya bug iklan tibaitu bikin kesellll bangetapalagi login ig nya kadang bisaharus tunggu jamitu bangetpadahl aku butuhin banget ngebisnis saran akusemoga diperbaikimakasih
581,1,"Aplikasi nya bagus, termasuk aplikasi yang diminati banyak orang juga.. Bahkan mungkin bagi sebagian orang aplikasi ini sangat dibutuhkan. Tetapi masih banyak kekurangan nya, dari mulai terlalu banyak bug, fitur-fitur yang masih kurang dsb. Mungkin untuk kedepannya bisa diperbaiki lagi, mengingat aplikasi ini banyak sekali pengguna dan peminat nya.. Jangan sampai membuat kita kecewa dan meninggalkan aplikasi ini okee? Terimakasih",aplikasi nya bagus aplikasi mati orang orang aplikasi butuh kurang nya bug fiturfitur depan baik aplikasi guna minat nya kecewa tinggal aplikasi okee terimakasih
582,1,Kenapa di iG sekarang kalo lagi buat story atau video jadi 15 detik trus terpotong beberapa bagian setiap mau buat video. Kemarin² perasaan bagus aja batas bikin video sampai 1 menit sekarang malah kembali ke semula🥲. Kirain ig ku eror pas ku update lagi ternyata tetap saja kek gitu🥲. Tolong diperbaiki lagi yah padahal udah seneng banget bisa buat video selama itu karena kembali ke awal jadi susah setiap mau buat story atau video panjang gitu🥲🙏,ig story video detik potong video kemarin asa bagus batas bikin video menit kirain ig ku eror pas ku update tolong baik yah senang banget video susah story video
583,1,"Ini draft foto kenapa ga bisa di unduh ya? muter terus, login log out in ig trs nyoba ngunduh foto draft lagi eh malah ngebug, milih foto apa yang keluar malah foto yg sebelumnya gabisa disimpen itu..ngehapus draft yg gabisa di unduh, trs nyoba ngunduh yg lain eh tetep aja yg muncul foto yg udah di hapus.",draft foto unduh ya putar login log out in ig nyoba ngunduh foto draft eh ngebug milih foto foto simpan itungehapus draft unduh nyoba ngunduh eh muncul foto hapus
